avatar_f9f2ca src,username_f9f2ca,timestamp_f9f2ca,separator_f9f2ca,markup_f8f345,markup_f8f345 (2),markup_f8f345 (3),markup_f8f345 (4),markup_f8f345 (5),markup_f8f345 (6),markup_f8f345 (7),edited_f9f2ca,latin24CompactTimeStamp_f9f2ca,separator_f9f2ca (2),markup_f8f345 (8),markup_f8f345 (9),markup_f8f345 (10),markup_f8f345 (11),markup_f8f345 (12),emoji src,avatarDecoration_f9f2ca src,reactionCount_ec6b19,emoji src (2),reactionCount_ec6b19 (2),emoji src (3),reactionCount_ec6b19 (3),emoji src (4),reactionCount_ec6b19 (4),mention,anchor_af404b href,anchor_af404b,anchor_af404b href (2),anchor_af404b (2),anchor_af404b href (3),anchor_af404b (3),embedDescription_b0068a,embedDescription_b0068a (2),embedDescription_b0068a (3),embedDescription_b0068a (4),embedDescription_b0068a (5),embedDescription_b0068a (6),embedDescription_b0068a (7),embedDescription_b0068a (8),embedFieldName_b0068a,embedFieldValue_b0068a,embedFieldValue_b0068a (2),embedFieldValue_b0068a (3),embedFieldValue_b0068a (4),video_f72aac src,originalLink_d4597d href,loadingOverlay_d4597d src,anchor_af404b (4),embedVideoImageComponentInner_b0068a src,anchor_af404b href (5),anchor_af404b (5),embedFieldName_b0068a (2),embedFooterIcon_b0068a src,embedFooterText_b0068a,markup_f8f345 (13),embedDescription_b0068a (9),embedDescription_b0068a (10),embedFieldValue_b0068a (5),markup_f8f345 (14),markup_f8f345 (15),markup_f8f345 (16),markup_f8f345 (17),markup_f8f345 (18),markup_f8f345 (19),markup_f8f345 (20),markup_f8f345 (21),markup_f8f345 (22),markup_f8f345 (23),markup_f8f345 (24),markup_f8f345 (25),markup_f8f345 (26),embedAuthorIcon_b0068a src,embedDescription_b0068a (11),embedDescription_b0068a (12),lazyImg_cda674 src,embedProvider_b0068a,nowrap_aeef8c,name_bf515c,markup_f8f345 (27),markup_f8f345 (28),markup_f8f345 (29),markup_f8f345 (30),markup_f8f345 (31),markup_f8f345 (32),markup_f8f345 (33),markup_f8f345 (34),markup_f8f345 (35),markup_f8f345 (36),markup_f8f345 (37),markup_f8f345 (38),markup_f8f345 (39),markup_f8f345 (40),markup_f8f345 (41),markup_f8f345 (42),markup_f8f345 (43),markup_f8f345 (44),markup_f8f345 (45),markup_f8f345 (46),markup_f8f345 (47),markup_f8f345 (48),markup_f8f345 (49),markup_f8f345 (50),markup_f8f345 (51),markup_f8f345 (52),markup_f8f345 (53),markup_f8f345 (54),markup_f8f345 (55),markup_f8f345 (56),markup_f8f345 (57),markup_f8f345 (58),markup_f8f345 (59),markup_f8f345 (60),markup_f8f345 (61),markup_f8f345 (62),markup_f8f345 (63),markup_f8f345 (64),markup_f8f345 (65),markup_f8f345 (66),markup_f8f345 (67),markup_f8f345 (68),markup_f8f345 (69),markup_f8f345 (70),markup_f8f345 (71),markup_f8f345 (72),markup_f8f345 (73),markup_f8f345 (74),markup_f8f345 (75),markup_f8f345 (76),markup_f8f345 (77),markup_f8f345 (78),markup_f8f345 (79),markup_f8f345 (80),markup_f8f345 (81),markup_f8f345 (83),markup_f8f345 (84),markup_f8f345 (85),markup_f8f345 (86),markup_f8f345 (87),markup_f8f345 (88),markup_f8f345 (89),markup_f8f345 (90),markup_f8f345 (91),markup_f8f345 (92),markup_f8f345 (93),markup_f8f345 (94),markup_f8f345 (95),markup_f8f345 (96),markup_f8f345 (97),markup_f8f345 (98),markup_f8f345 (99),roleIcon_afae9f src,content_d76df7,username_de3235,emoji src (5),emoji src (6),emoji src (7),emoji src (8),emoji src (9),embedDescription_b0068a (13),embedDescription_b0068a (14),embedDescription_b0068a (15),botText_a9e77f,embedVideo_b0068a src,blockquoteContainer_f8f345,embedFieldName_b0068a (3),embedFieldValue_b0068a (6),obscuredTextContentInner_aa9639,embedProvider_b0068a (2),originalLink_d4597d href (2),anchor_af404b href (6),embedDescription_b0068a (16),embedDescription_b0068a (17),blockquoteContainer_f8f345 (2),blockquoteContainer_f8f345 (3),obscuredTextContentInner_aa9639 (2),embedGalleryImageElement_b0068a src,embedGalleryImageElement_b0068a src (2),originalLink_d4597d href (3),embedFooterSeparator_b0068a,replyAvatar_f9f2ca src,repliedTextContent_f9f2ca,repliedTextContent_f9f2ca (2),username_f9f2ca (2),repliedTextContent_f9f2ca (3),repliedTextContent_f9f2ca (4),repliedTextContent_f9f2ca (5),anchor_af404b href (8),anchor_af404b (7),anchor_af404b (8),anchor_af404b href (10),anchor_af404b (9),anchor_af404b href (14),anchor_af404b (6),embedDescription_b0068a (18),embedDescription_b0068a (19),embedDescription_b0068a (20),embedDescription_b0068a (21),embedDescription_b0068a (22),embedDescription_b0068a (23),embedDescription_b0068a (24),embedDescription_b0068a (25),embedDescription_b0068a (26),embedDescription_b0068a (27),mention (2),repliedTextContent_f9f2ca (6),repliedTextContent_f9f2ca (7),repliedTextContent_f9f2ca (8),repliedTextContent_f9f2ca (9),lazyImg_cda674 src (2),reactionCount_ec6b19 (5),reactionCount_ec6b19 (6),emoji src (10),emoji src (11),emoji src (12),reactionCount_ec6b19 (12),loadingOverlay_d4597d src (2)
https://cdn.discordapp.com/avatars/182992062671486976/682a70f5c3d47c0228b0fa281d05777d.webp?size=160,Noodle,"— 
 10/1/24, 1:10 PM",—,This game is one of my all time favorites,. Super messed up but also super funny,,,,,,,,,,,,,,https://discord.com/assets/cb58aef2857ab846f41d.svg,,1,,,,,,,,https://store.steampowered.com/app/335670/LISA_The_Painful/,https://store.steampowered.com/app/335670/LISA_The_Painful/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/335670/LISA_The_Painful/,LISA,LISA,: The Painful,- Definitive Edition is the miserable,", hilarious RPG of your wildest nightmares",. Undertake a relentless journey through the post,-apocalyptic wasteland of Olathe,. Beneath its charming exterior is a world full of disgust and moral desolation,", where you will learn what kind of person you are by being FORCED to make choices that pe",Price,$,1,9,0.99,https://images-ext-1.discordapp.net/external/M9QXug8PJRfMBcpNl9Mg5_CaXRIZY8wdbwf3wsE95zQ/%3Ft%3D1697141867/https/video.akamai.steamstatic.com/store_trailers/256958875/movie_max_vp9.webm,,,,,,: The Painful,Recommendations,,,,.,,12538,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metacritic,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/290673917243293696/af6517c45751834c9fdeca6c876832d9.webp?size=160,Lord Walrus,"— 
 10/4/24, 1:36 PM",—,,,,,,,,,,,,,,,,https://discord.com/assets/cb58aef2857ab846f41d.svg,,4,,,,,,,,https://store.steampowered.com/app/1693980/Dead_Space/,https://store.steampowered.com/app/1693980/Dead_Space/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1693980/Dead_Space/,Dead Space,The sci,-fi survival,-horror classic Dead Space™ returns,", completely rebuilt from the ground up to offer a deeper",", more immersive experience",. This remake brings jaw,-dropping visual fidelity,", suspenseful atmospheric audio",Price,$,5,9,0.99,https://images-ext-1.discordapp.net/external/N6jXNEDgqhKGFLPZPQfD6m5MKPxv0cDGf9LimRBQA2w/%3Ft%3D1675772698/https/video.akamai.steamstatic.com/store_trailers/256929315/movie_max_vp9.webm,,,,,,,Recommendations,,,,", and improvements to gameplay while staying faithful to the original game’s thrilling vision",,37676,,,,,,,,,,,,,,,.Isaac Clarke is an everyman enginee,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,.,,,,,Metacritic,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/581342230439264261/027ea342a3d27ac25c3b2631f63d6a0e.webp?size=160,emiri07,"— 
 10/4/24, 1:38 PM",—,,,,,,,,,,,,,,,,https://discord.com/assets/cb58aef2857ab846f41d.svg,,4,https://cdn.discordapp.com/emojis/798606965605007451.webp?size=80,1,,,,,,https://store.steampowered.com/app/2475490/Mouthwashing/,https://store.steampowered.com/app/2475490/Mouthwashing/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/2475490/Mouthwashing/,Mouthwashing,Mouthwashing is a first,-person horror game following the dying crew of a shipwrecked space freighter,.Who could have known what good ol’ Captain Curly was capable of,? Guess he thought his crew dying alongside him was only right,. But some men can’t even kill themselves properly,. Maimed,", limbless and unable to speak",", but alive",Price,$,1,1,0.51,https://images-ext-1.discordapp.net/external/bezwOmpWvc0I2YfxShNpw0xQ0cUydV6lbFfdHRsstoI/%3Ft%3D1727388825/https/video.akamai.steamstatic.com/store_trailers/257059180/movie_max_vp9.webm,,,,,,,Recommendations,,,,", Curly is now at the",,1306,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/79075051093106688/52bf9855e3018749d24470eb668cf37e.webp?size=160,Audio Atmosphere,"— 
 10/4/24, 1:39 PM",—,,,,,,,,,,,,,,,,,https://cdn.discordapp.com/avatar-decoration-presets/a_386445551be850bb16b73a225d0d0602.png?size=240&passthrough=false,,,,,,,,,https://store.steampowered.com/app/913740/WORLD_OF_HORROR/,https://store.steampowered.com/app/913740/WORLD_OF_HORROR/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/913740/WORLD_OF_HORROR/,恐怖的世界,旧神苏醒，意图潜行至这个充斥着疯狂的世界。医院、废弃的学校、古旧的公寓、幽邃的森林。四处都在出现着的怪奇存在与不可解事件，不断剥夺着盐川町居民们的理性。这究竟是因果报应呢？又或是超越人智的上位存在的阴谋呢？世界的终焉将至。这便是《恐怖的世界》。为了阻止灭亡的降临，你不得不与各种导致灭亡的恐怖事物进行对峙。与怪异展开回合制战斗，跨越冷血无情的重重选择，在这款如地狱般的宇宙式恐怖Roguelite RPG游戏中生存下去吧。唤起黑暗的仪式，挖掘出阴森恐怖的真相，揭开围绕在多种怪异事件周围的谜团……不论是怎样的怪异事件，都会有源于伊藤润二和H,.P,. Lovecraft世界观下，如同噩梦一般的存在等待着你的到来。操纵14位个性鲜明的角色破解自己的命运，在超过20个的可怕事件中，选出自己应当前进的,.,.,.,,,Price,$,7,6,0,https://images-ext-1.discordapp.net/external/gGa0Wm14y5wJ3GWf8A9DeJgGc2p-ZFt3IAURU7KYSBM/%3Ft%3D1697736379/https/video.akamai.steamstatic.com/store_trailers/256976685/movie_max_vp9.webm,,,,,,,Recommendations,,,,,,8271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metacritic,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/581342230439264261/027ea342a3d27ac25c3b2631f63d6a0e.webp?size=160,emiri07,"— 
 10/4/24, 1:44 PM",—,Don,t watch the trailer,(spoilery,) but ending worth it,", chat will love it",,,,,,,,,,,https://cdn.discordapp.com/emojis/776681319199408138.webp?size=96,,,,,,,,,,https://store.steampowered.com/app/2951520/Bite_Night/,https://store.steampowered.com/app/2951520/Bite_Night/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/2951520/Bite_Night/,Bite Night,Bite Night is a comedic first,-person horror game that explores the idea of what if the big scary monster was bad at being big and scary,. You play as a gas station attendant who must work the night shift in a rural gas station when things start to go bump in the night,. You must try to juggle your responsibilities as a worker while dealing with a,.,.,.,,Price,$,3,0.49,167,https://images-ext-1.discordapp.net/external/IN5Nos1JI1jce7l0v96vrsCnFDJMVlK5r50o6CvSQ3Y/%3Ft%3D1714281739/https/video.akamai.steamstatic.com/store_trailers/257018971/movie_max_vp9.webm,,,,,,,Recommendations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/581342230439264261/027ea342a3d27ac25c3b2631f63d6a0e.webp?size=160,emiri07,"— 
 10/4/24, 1:53 PM",—,Suggesting from this horror anthology,No,", I",m Not Human,it,s a demo but got very popular and developers working on the full game right now,,,,,,,,,,https://cdn.discordapp.com/emojis/413819161148522507.webp?size=96,,,,,,,,,,https://store.steampowered.com/app/3080380/Violent_Horror_Stories_anthology/,https://store.steampowered.com/app/3080380/Violent_Horror_Stories_anthology/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/3080380/Violent_Horror_Stories_anthology/,Violent Horror Stories,"""Violent Horror Stories",: anthology,""" is an anthology of horror games from different authors",. Each game represents the authors, take on the theme of,"""pursuit",""" with its own visual design",", gameplay",Price,$,2,0.99,195,https://images-ext-1.discordapp.net/external/3rM3E9x-NOO7I_gdFR2VNh5wstyeSlOQU_X1xL-oC5k/%3Ft%3D1722543406/https/video.akamai.steamstatic.com/store_trailers/257042690/movie_max_vp9.webm,,,,,,: anthology,Recommendations,,,,", and story",,,,,,,,,,,,,,,,,. The average completion time for each game is 15,-30 minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/143519144799633408/126ca53e9ce4d76b4be5e00e0fd36df0.webp?size=160,@emiri07,"— 
 10/4/24, 2:05 PM",—,Just watched this one recently,", it was surprisingly good",",",1,,,,(edited),,,,,,,,https://cdn.discordapp.com/emojis/413819161148522507.webp?size=80,,1,,,,,,,,,https://store.steampowered.com/app/2475490/Mouthwashing/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.discordapp.com/avatars/581342230439264261/027ea342a3d27ac25c3b2631f63d6a0e.webp?size=32,,,Shiken Aegis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/guilds/314082957314883584/users/325850112079298561/avatars/a_43e1bae83f771632a90221e9eddf408a.webp?size=256,oSpace,"— 
 10/4/24, 2:08 PM",—,TLOU,,,,,,,,,,,,,,,https://cdn.discordapp.com/emojis/973736913934635140.webp?size=96,,3,https://discord.com/assets/59fe293bafd76f395671.svg,,,,,,,https://store.steampowered.com/app/1888930/The_Last_of_Us_Part_I/,https://store.steampowered.com/app/1888930/The_Last_of_Us_Part_I/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1888930/The_Last_of_Us_Part_I/,The Last of Us™ Part I,Experience the emotional storytelling and unforgettable characters in The Last of Us™,", winner of over 200 Game of the Year awards",.In a ravaged civilization,", where infected and hardened survivors run rampant",", Joel",", a weary protagonist",", is hired to smuggle 14",-year,Price,$,5,9,0.99,https://images-ext-1.discordapp.net/external/mJj_Py9fDSUu2K4kHU8qG1-m-H5W1VplXrbZn3guVlg/%3Ft%3D1680015399/https/video.akamai.steamstatic.com/store_trailers/256936971/movie_max_vp9.webm,,,,,,,Recommendations,,,,-old Ellie out of a military quarantine zone,,33514,,,,,,,,,,,,,,,. However,", what starts as a small job soo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/123481253872795648/046fbe0010019306d1ba832e4875c5d2.webp?size=160,OldMiltBagger,"— 
 10/4/24, 2:19 PM",—,The greatest horror game of all time,", a mastercraft at creating situations that destroy the player",.,.,.,.,.,,,,.,.,.,,,https://cdn.discordapp.com/emojis/933136275677016094.webp?size=80,,4,https://cdn.discordapp.com/emojis/843627498730422302.webp?size=80,1,https://cdn.discordapp.com/emojis/726109269107277935.webp?size=80,1,,,,https://store.steampowered.com/app/1265780/The_Lord_of_the_Rings_Gollum/,https://store.steampowered.com/app/1265780/The_Lord_of_the_Rings_Gollum/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1265780/The_Lord_of_the_Rings_Gollum/,The Lord of the Rings,The Lord of the Rings,: Gollum™ is an official adaptation based on the literary works of J,.R,.R,. Tolkien,.He,s got nothing more to lose… How far will he go to retrieve his Precious,?Taking place in parallel to the events described in The Fellowship of the Ring ™,Price,$,4,9,0.99,https://images-ext-1.discordapp.net/external/4Jez2G-fTieSYpgsyDmbJh0f2yEBhuwz_3LguwVFF8w/%3Ft%3D1685012012/https/video.akamai.steamstatic.com/store_trailers/256948956/movie_max_vp9.webm,,,,,,: Gollum™,Recommendations,,,,", The Lord of the Rings",,469,,,,,,,,,,,,,,,: Gollum is an action,-adventure game and an epic interactive exper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/182992062671486976/682a70f5c3d47c0228b0fa281d05777d.webp?size=160,Noodle,"— 
 10/4/24, 5:06 PM",—,,,,,,,,,,,,,,,,,,,,,,,,,,https://store.steampowered.com/app/3180070/No_Im_not_a_Human/,https://store.steampowered.com/app/3180070/No_Im_not_a_Human/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/3180070/No_Im_not_a_Human/,No,Horror about the exploding sun and,guests, who crawl out from underground with unclear intentions from Violent Horror Stories,: anthology is now in a new package,! Find out how to distinguish a human from a,guest,., Who can be saved,Release Date,Coming soon,,,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3180070/header.jpg?t=1727605366,https://images-ext-1.discordapp.net/external/8iIGie9qUHrtXvIuZMJXBlvkeHdCATs3HDU-q8KudAI/%3Ft%3D1727605366/https/shared.akamai.steamstatic.com/store_item_assets/steam/apps/3180070/header.jpg?format=webp&width=800&height=374,,,,", I",,,,,", and who will try to kill the people around",,,,,,,,,,,,,,,,,? You make decisions that will affect the future lives of those you are,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m not a Human,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/182992062671486976/682a70f5c3d47c0228b0fa281d05777d.webp?size=160,@emiri07,"— 
 10/4/24, 5:08 PM",—,Oops already ahead of me lol,,,,,,,,,,,,,,,https://cdn.discordapp.com/emojis/413819161148522507.webp?size=96,,,,,,,,,,,https://store.steampowered.com/app/3080380/Violent_Horror_Stories_anthology/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.discordapp.com/avatars/581342230439264261/027ea342a3d27ac25c3b2631f63d6a0e.webp?size=32,Suggesting from this horror anthology,it,Noodle,s a demo but got very popular and developers working on the full game right now,No,", I",,,,,,,,,,,,,,,,,,,m Not Human,,,,,,,,,,,
https://cdn.discordapp.com/avatars/96432553585565696/b233231b6e5a1ba95f2393d216512cb4.webp?size=160,@Noodle,"— 
 10/4/24, 9:35 PM",—,this game has been suggested a couple times in here,. Please,", it is a great game and would love to see you play it even if it doesn",t have any thumbs ups,,,,,,,,,,,,,,,,,,,,,,,https://store.steampowered.com/app/3180070/No_Im_not_a_Human/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.discordapp.com/avatars/182992062671486976/682a70f5c3d47c0228b0fa281d05777d.webp?size=32,,,Darkrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/589871620550819840/b399c52474f5b162c7d45d49766377cf.webp?size=160,ladyminty_,"— 
 10/5/24, 9:34 AM",—,Because seeing Milton try to be a barista in a horror game would be hilarious,.,,,,,,(edited),,,,,,,,https://discord.com/assets/cb58aef2857ab846f41d.svg,,6,,,,,,,,https://store.steampowered.com/app/1843090/Chillas_Art_The_Closing_Shift/,https://store.steampowered.com/app/1843090/Chillas_Art_The_Closing_Shift/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1843090/Chillas_Art_The_Closing_Shift/,[Chilla,The Closing Shift,| 閉店事件 is a Japanese horror game about a girl on a closing shift,.Key,F,e,a,t,u,Price,$,5,0.99,2285,https://images-ext-1.discordapp.net/external/FDxinKZrXRsP094ilKT5fU8G6d1wGLga_-WoD2eaGVY/%3Ft%3D1647436308/https/video.akamai.steamstatic.com/store_trailers/256871411/movie_max_vp9.webm,,,,,,s Art,Recommendations,,,,r,,,,,,,,,,,,,,,,,e,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:Immersive experience,: An atmospheric,", believable environment intensifies the horror experience",,,,,,,,,,.VHS film aesthetic,: VHS aesthetic emulates the look and feel of CRT screens including phosphor screen trail and bleeding,,,,,,,,,,,,,,,,,,,,,] The Closing Shift,", VHS tape noise",", interlacing",", and j",.,.,.,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/596832707607003161/daec1e97c29d272705958fe0cae01076.webp?size=160,Iridescent✨,"— 
 10/6/24, 8:42 AM",—,,,,,,,,,,,,,,,,https://cdn.discordapp.com/emojis/940797527127650344.webp?size=80,,2,,,,,,,,https://store.steampowered.com/app/2166060/Amanda_the_Adventurer/,https://store.steampowered.com/app/2166060/Amanda_the_Adventurer/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/2166060/Amanda_the_Adventurer/,Amanda the Adventurer,Having inherited their Aunt Kate’s house,", Riley Park starts exploring what the reclusive woman left behind",. In the attic,", Riley is surprised to find a stack of VHS tapes next to an old TV set",. The tapes seem to be episodes of an early 2000’s era children’s cartoon they have never seen before,. Intrigued,", Riley pops the first tape into the VCR",. No,Price,$,8,0.99,4778,https://images-ext-1.discordapp.net/external/lAh5LkC4rbt6grkikAesk5uoiyMQkhhbtPqKyMVJpeE/%3Ft%3D1682358598/https/video.akamai.steamstatic.com/store_trailers/256942863/movie_max_vp9.webm,,,,,,,Recommendations,,,,.,,,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/182992062671486976/682a70f5c3d47c0228b0fa281d05777d.webp?size=160,Noodle,"— 
 10/6/24, 10:33 AM",—,,,,,,,,,,,,,,,,https://discord.com/assets/cb58aef2857ab846f41d.svg,,5,,,,,,,,https://store.steampowered.com/app/2357910/Home_Safety_Hotline/,https://store.steampowered.com/app/2357910/Home_Safety_Hotline/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/2357910/Home_Safety_Hotline/,Home Safety Hotline,Hearing noises,? Seeing things,? Call Home Safety Hotline,! Our operators are standing by,", waiting to give you the answers you need to protect your home from all manner of pests and household hazards",.Home Safety Hotline is an analog horror inspired telephone operator simulator where you answer incoming callers, questions about what,s inside their h,Price,$,1,0,0.04,https://images-ext-1.discordapp.net/external/GH9x_PAi7aeC2cZSVqQ9Us4dF9pGrG0nBObPDXOmVdI/%3Ft%3D1705364807/https/video.akamai.steamstatic.com/store_trailers/256976936/movie_max_vp9.webm,,,,,,,Recommendations,,,,.,,1488,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/596832707607003161/daec1e97c29d272705958fe0cae01076.webp?size=160,@Noodle,"— 
 10/6/24, 6:12 PM",—,This is also a great one,,,,,,,,,,,,,,,,,,,,,,,,,,https://store.steampowered.com/app/2357910/Home_Safety_Hotline/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.discordapp.com/avatars/182992062671486976/682a70f5c3d47c0228b0fa281d05777d.webp?size=32,,,Iridescent✨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/416013280927023125/5e694b9e6fdb766ea1dbae50a8be87e3.webp?size=160,Biggy,"— 
 10/7/24, 10:45 AM",—,,,,,,,,,,,,,,,,,,,,,,,,,,https://store.steampowered.com/app/2750480/7_Minutes_in_Hell/,https://store.steampowered.com/app/2750480/7_Minutes_in_Hell/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
